P(GPa)(System_main),T(K)(System_main),rho(g/cm^3)(System_main),mass (gm)(System_main),VS(km/s)(System_main),VP(km/s)(System_main),H(kJ/g)(System_main),cp(J/g/K)(System_main),S(J/g/K)(System_main),KS(GPa)(System_main),alpha(1e5_K^-1)(System_main),SiO2(Bulk_comp),MgO(Bulk_comp),FeO(Bulk_comp),Fe2O3(Bulk_comp),CaO(Bulk_comp),Al2O3(Bulk_comp),Na2O(Bulk_comp),Cr2O3(Bulk_comp),Si(Bulk_comp_elements),Mg(Bulk_comp_elements),Fe(Bulk_comp_elements),Ca(Bulk_comp_elements),Al(Bulk_comp_elements),Na(Bulk_comp_elements),Cr(Bulk_comp_elements),O(Bulk_comp_elements),anorthite(plagioclase),albite(plagioclase),rho (gm/cc)(plagioclase),V (cc)(plagioclase),spinel(spinel),hercynite(spinel),magnetite(spinel),picro-chromite(spinel),rho (gm/cc)(spinel),V (cc)(spinel),enstatite(orthopyroxene),ferrosilite(orthopyroxene),mg-tschermaks(orthopyroxene),ortho-diopside(orthopyroxene),rho (gm/cc)(orthopyroxene),V (cc)(orthopyroxene),diopside(clinopyroxene),hedenbergite(clinopyroxene),clinoenstatite(clinopyroxene),ca-tschermaks(clinopyroxene),jadeite(clinopyroxene),acmite(clinopyroxene),rho (gm/cc)(clinopyroxene),V (cc)(clinopyroxene),hp-clinoenstatite(hp-clinopyroxene),hp-clinoferrosilite(hp-clinopyroxene),rho (gm/cc)(hp-clinopyroxene),V (cc)(hp-clinopyroxene),wollastonite(wollastonite),rho (gm/cc)(wollastonite),V (cc)(wollastonite),pseudowollastonite(pseudowollastonite),rho (gm/cc)(pseudowollastonite),V (cc)(pseudowollastonite),pyrope(garnet),almandine(garnet),grossular(garnet),mg-majorite(garnet),na-majorite(garnet),andradite(garnet),knorringite(garnet),rho (gm/cc)(garnet),V (cc)(garnet),ca-perovskite(ca-perovskite),rho (gm/cc)(ca-perovskite),V (cc)(ca-perovskite),forsterite(olivine),fayalite(olivine),rho (gm/cc)(olivine),V (cc)(olivine),mg-wadsleyite(wadsleyite),fe-wadsleyite(wadsleyite),rho (gm/cc)(wadsleyite),V (cc)(wadsleyite),mg-ringwoodite(ringwoodite),fe-ringwoodite(ringwoodite),rho (gm/cc)(ringwoodite),V (cc)(ringwoodite),mg-akimotoite(akimotoite),fe-akimotoite(akimotoite),corundum(akimotoite),hematite(akimotoite),eskolaite(akimotoite),rho (gm/cc)(akimotoite),V (cc)(akimotoite),mg-bridgmanite(bridgmanite),fe-bridgmanite(bridgmanite),al-bridgmanite(bridgmanite),ferric-bridgmanite(bridgmanite),ferric-bridgmanite-ls(bridgmanite),ferric-al-bridgmanite(bridgmanite),cr-bridgmanite(bridgmanite),rho (gm/cc)(bridgmanite),V (cc)(bridgmanite),mg-post-perovskite(post-perovskite),fe-post-perovskite(post-perovskite),al-post-perovskite(post-perovskite),ferric-post-perovskite(post-perovskite),cr-post-perovskite(post-perovskite),rho (gm/cc)(post-perovskite),V (cc)(post-perovskite),mg-ca-ferrite(ca-ferrite),fe-ca-ferrite(ca-ferrite),na-ca-ferrite(ca-ferrite),high-pressure-magnetite(ca-ferrite),cr-ca-ferrite(ca-ferrite),rho (gm/cc)(ca-ferrite),V (cc)(ca-ferrite),mg-nal-phase(nal-phase),fe-nal-phase(nal-phase),na-nal-phase(nal-phase),rho (gm/cc)(nal-phase),V (cc)(nal-phase),periclase(ferropericlase),wustite(ferropericlase),wustite-ls(ferropericlase),alpha-naalo2(ferropericlase),magnetite(ferropericlase),rho (gm/cc)(ferropericlase),V (cc)(ferropericlase),quartz(quartz),rho (gm/cc)(quartz),V (cc)(quartz),coesite(coesite),rho (gm/cc)(coesite),V (cc)(coesite),stishovite(stishovite),rho (gm/cc)(stishovite),V (cc)(stishovite),alpha-pbo-type-sio2(alpha-pbo-type-sio2),rho (gm/cc)(alpha-pbo-type-sio2),V (cc)(alpha-pbo-type-sio2),kyanite(kyanite),rho (gm/cc)(kyanite),V (cc)(kyanite),nepheline(nepheline),rho (gm/cc)(nepheline),V (cc)(nepheline),alpha-iron(alpha-iron),rho (gm/cc)(alpha-iron),V (cc)(alpha-iron),gamma-iron(gamma-iron),rho (gm/cc)(gamma-iron),V (cc)(gamma-iron),epsilon-iron(epsilon-iron),rho (gm/cc)(epsilon-iron),V (cc)(epsilon-iron)
0.0,1523.0,2.799244123716617,513.906943731,3.569652979545076,6.560854784305248,-11.95401927824192,1.1901023476097778,2.449404067756421,63.817702521432174,2.0595807342557695,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.68303742,0.44898157,2.63404,103.214,-0.0,0.00589251,0.00060407,0.01353,4.25983,44.14177,-0.0,-0.0,-0.0,-0.0,3.31025,66.72743,0.1332837,0.06173327,0.01590548,0.00662561,0.00577736,0.00065107,3.25333,68.8036,0.0,0.0,3.54466,65.54074,-0.0,2.78325,41.73688,-0.0,2.7616,42.06397,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,3.62649,122.78451,-0.0,4.04242,28.73628,0.26284767,0.21728567,3.62205,46.72569,-0.0,-0.0,3.97352,43.34595,-0.0,-0.0,4.09574,42.05227,-0.0,-0.0,0.0,0.0,-0.0,4.52322,28.56193,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,4.81596,27.77887,0.0,0.0,-0.0,0.0,-0.0,4.79156,26.96239,-0.0,-0.0,0.0,0.0,-0.0,4.4154,39.94881,-0.0,-0.0,0.0,3.88535,115.16891,-0.0,-0.0,-0.0,0.0,0.0,4.74177,47.72254,1.18064974,2.53232,23.72726,0.0,2.87486,20.90011,0.0,4.14565,14.4935,0.0,4.25864,14.10897,-0.0,3.55121,45.63105,0.0,2.46075,57.72816,-0.0,0.0,0.0,0.0009096,0.0,0.0,-0.0,0.0,0.0
0.0,1548.0,2.7978046113114465,513.906943731,3.5619732844744085,6.551731419690169,-11.924244803481702,1.1918071527603291,2.468795290858784,63.439985234845096,2.0532014248162245,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.68231738,0.44900042,2.63242,103.27603,0.0,0.00596452,0.00063119,0.01353,4.25694,44.17349,-0.0,-0.0,0.0,-0.0,3.30615,66.81032,0.13232136,0.06273916,0.01718556,0.00730209,0.00570158,0.000708,3.25118,68.84927,0.0,-0.0,3.54028,65.62171,0.0,2.78029,41.78129,0.0,2.75879,42.10685,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,3.62344,122.88761,0.0,4.03805,28.76738,0.26204876,0.21664977,3.61821,46.77581,-0.0,-0.0,3.96958,43.389,-0.0,-0.0,4.09239,42.08666,-0.0,-0.0,0.0,0.0,-0.0,4.51935,28.58641,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.81163,27.80386,-0.0,-0.0,0.0,0.0,-0.0,4.78575,26.99511,0.0,-0.0,-0.0,0.0,-0.0,4.41062,39.99206,0.0,-0.0,-0.0,3.88145,115.28477,-0.0,-0.0,-0.0,-0.0,0.0,4.73622,47.77846,1.18018201,2.53244,23.72613,0.0,2.87412,20.90552,0.0,4.14211,14.50589,0.0,4.25521,14.12033,0.0,3.5486,45.6646,-0.0,2.4575,57.8045,0.00096519,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1573.0,2.8035068337966536,513.906943731,3.5563859579256745,6.50292993200915,-11.892008859072767,1.4167685413305666,2.4894512833554168,7.561844075867811,-20.245157384805815,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.67775636,0.44963277,2.63044,103.34174,0.0,0.00610419,0.00068619,0.01353,4.25462,44.20226,0.07440213,0.05971392,0.00455028,0.02356229,3.35394,67.48272,0.11690435,0.05927745,0.01605584,0.00717955,0.00505646,0.00072076,3.25275,68.91971,-0.0,0.0,3.53589,65.70332,0.0,2.77732,41.82598,0.0,2.75597,42.14997,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,3.62039,122.99134,0.0,4.03366,28.79865,0.18242857,0.1584773,3.6281,46.86204,0.0,0.0,3.96561,43.43246,0.0,0.0,4.08902,42.12133,0.0,0.0,-0.0,-0.0,-0.0,4.51545,28.6111,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,4.80729,27.82897,0.0,0.0,0.0,-0.0,-0.0,4.77989,27.0282,0.0,-0.0,0.0,-0.0,-0.0,4.40583,40.03557,0.0,0.0,0.0,3.87752,115.40138,0.0,0.0,0.0,-0.0,-0.0,4.73064,47.83489,1.04669684,2.53256,23.725,0.0,2.87338,20.91094,0.0,4.13855,14.51838,0.0,4.25176,14.13179,0.0,3.54599,45.6983,0.0,2.45423,57.88144,0.00102658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1598.0,2.817308638208052,513.906943731,3.5521281463671643,6.398915866025365,-11.85605132704444,1.4623836284013734,2.5121402464703904,8.512096271322353,-19.039611804493983,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.66824419,0.45132874,2.62797,103.41275,0.0,0.00632657,0.00078256,0.01353,4.25323,44.22835,0.22465449,0.20642683,0.01552149,0.08652485,3.36416,67.71661,0.07914736,0.04532679,0.011072,0.00543681,0.00348316,0.0005981,3.25935,69.02433,0.0,0.0,3.53146,65.78557,0.0,2.77433,41.87096,-0.0,2.75314,42.19334,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,3.61732,123.09573,0.0,4.02926,28.8301,0.01907167,0.0185278,3.65532,46.99443,0.0,0.0,3.9616,43.47632,0.0,0.0,4.08563,42.15627,0.0,0.0,-0.0,-0.0,-0.0,4.51152,28.63601,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,4.80293,27.85421,0.0,0.0,0.0,-0.0,-0.0,4.77398,27.06165,-0.0,0.0,0.0,-0.0,-0.0,4.40102,40.07934,0.0,0.0,0.0,3.87358,115.51876,0.0,0.0,0.0,-0.0,-0.0,4.72501,47.89183,0.75163048,2.53268,23.72387,0.0,2.87263,20.91637,0.0,4.13496,14.53097,0.0,4.24829,14.14335,0.0,3.54336,45.73215,0.0,2.45095,57.95898,0.0010616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1623.0,2.817053169070544,513.906943731,3.5435697538260458,6.370834975696875,-11.82468654126859,1.2269167950405848,2.5316202148826856,54.201304123548105,3.1419528588945558,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.66594791,0.45186221,2.62615,103.47765,0.0,0.00637101,0.00081415,0.01353,4.25055,44.26458,0.23962215,0.22739258,0.01804354,0.10496303,3.35826,67.87552,0.06828995,0.04032874,0.01012459,0.00515037,0.00298214,0.00056565,3.2581,69.07989,0.0,-0.0,3.52702,65.86846,-0.0,2.77134,41.91623,-0.0,2.75029,42.23697,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,3.61423,123.20077,-0.0,4.02485,28.86173,0.0,-0.0,3.65933,47.06763,0.0,-0.0,3.95757,43.5206,0.0,-0.0,4.08222,42.19149,-0.0,-0.0,0.0,0.0,-0.0,4.50756,28.66114,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.79856,27.87958,0.0,-0.0,0.0,0.0,-0.0,4.76802,27.09548,0.0,0.0,0.0,0.0,0.0,4.39619,40.12338,0.0,-0.0,0.0,3.86963,115.63689,-0.0,-0.0,-0.0,-0.0,0.0,4.71935,47.9493,0.71591599,2.5328,23.72274,-0.0,2.87188,20.92181,-0.0,4.13135,14.54368,-0.0,4.24479,14.15499,0.0,3.54073,45.76616,-0.0,2.44764,58.03714,0.00107698,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1648.0,2.814788331518268,513.906943731,3.534277428331335,6.353400313206855,-11.793952332139046,1.23195022979698,2.5504124912960005,53.00489536367576,3.2990696870025493,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.66472615,0.45223979,2.62442,103.54188,0.0,0.00638771,0.00083481,0.01353,4.24761,44.30265,0.23693084,0.22922559,0.01937071,0.11743369,3.34966,68.03151,0.0609064,0.03659657,0.00960875,0.00501718,0.00262669,0.00054352,3.25564,69.12791,0.0,-0.0,3.52255,65.95202,-0.0,2.76833,41.96178,-0.0,2.74744,42.28085,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,3.61113,123.30648,-0.0,4.02041,28.89354,0.0,-0.0,3.65523,47.12041,0.0,-0.0,3.95351,43.5653,0.0,-0.0,4.07879,42.227,-0.0,-0.0,0.0,0.0,-0.0,4.50358,28.6865,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.79418,27.90508,0.0,-0.0,0.0,0.0,-0.0,4.76201,27.1297,0.0,0.0,0.0,0.0,0.0,4.39134,40.16768,0.0,-0.0,0.0,3.86565,115.7558,-0.0,-0.0,-0.0,-0.0,0.0,4.71365,48.00731,0.7168263,2.53292,23.72162,-0.0,2.87114,20.92725,-0.0,4.12771,14.5565,-0.0,4.24127,14.16673,0.0,3.53809,45.80032,-0.0,2.44433,58.11593,0.00108657,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1673.0,2.812398751116609,513.906943731,3.524600286818564,6.334701437177281,-11.763081864393609,1.2378686118716993,2.569003868203908,51.55645115561364,3.5050282375882955,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.66355075,0.45268397,2.62269,103.60645,0.0,0.00640152,0.00085441,0.01353,4.24461,44.34134,0.23397482,0.23153318,0.02083715,0.13220139,3.34048,68.19834,0.05228462,0.03195175,0.0087586,0.00469149,0.00222422,0.00050181,3.25313,69.17572,0.0,-0.0,3.51806,66.03624,-0.0,2.76531,42.00764,-0.0,2.74457,42.32499,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,3.60802,123.41285,-0.0,4.01597,28.92553,0.0,-0.0,3.65109,47.17384,0.0,-0.0,3.94942,43.61044,0.0,-0.0,4.07533,42.2628,-0.0,-0.0,0.0,0.0,-0.0,4.49957,28.71209,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.78978,27.9307,0.0,-0.0,0.0,0.0,-0.0,4.75594,27.16432,0.0,0.0,0.0,0.0,0.0,4.38647,40.21226,0.0,-0.0,0.0,3.86166,115.87549,-0.0,-0.0,-0.0,-0.0,0.0,4.7079,48.06587,0.71758717,2.53304,23.72049,-0.0,2.87039,20.9327,-0.0,4.12405,14.56942,-0.0,4.23773,14.17857,0.0,3.53544,45.83464,-0.0,2.44099,58.19535,0.00108532,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1698.0,2.8098428055251734,513.906943731,3.5144072249748954,6.31433654765882,-11.732048549822077,1.2450549007980554,2.587416071601911,49.74284245939323,3.783438779732343,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.6624598,0.4532175,2.62094,103.67137,0.0,0.00641192,0.00087282,0.01353,4.24155,44.38067,0.23068183,0.23447603,0.02248169,0.15005279,3.33059,68.37826,0.04198869,0.02608583,0.00745159,0.00409289,0.00175988,0.00043262,3.25058,69.22342,0.0,-0.0,3.51354,66.12114,-0.0,2.76227,42.05379,-0.0,2.7417,42.3694,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,3.60489,123.51991,-0.0,4.01151,28.95771,0.0,-0.0,3.64691,47.22792,0.0,-0.0,3.9453,43.65602,0.0,-0.0,4.07185,42.2989,-0.0,-0.0,0.0,0.0,-0.0,4.49552,28.73791,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.78536,27.95646,0.0,-0.0,0.0,0.0,-0.0,4.74982,27.19935,0.0,0.0,0.0,0.0,0.0,4.38158,40.2571,0.0,-0.0,0.0,3.85765,115.99598,-0.0,-0.0,-0.0,-0.0,0.0,4.70212,48.125,0.71812481,2.53316,23.71937,-0.0,2.86964,20.93816,-0.0,4.12036,14.58247,-0.0,4.23417,14.1905,0.0,3.53278,45.86911,-0.0,2.43764,58.27541,0.00106912,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1723.0,2.807057793622798,513.906943731,3.5034998829007966,6.2917011792414,-11.7008140146677,1.254078908928377,2.6056767608189166,47.396618046551765,4.172404414133901,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.6615105,0.4538751,2.61918,103.73663,0.0,0.00641841,0.00088989,0.01353,4.23843,44.4207,0.22693974,0.23829697,0.02436308,0.17218142,3.31983,68.57429,0.02935599,0.01853206,0.00550501,0.00310003,0.00121086,0.00032404,3.24798,69.27119,0.0,-0.0,3.509,66.20673,-0.0,2.75922,42.10024,-0.0,2.73881,42.41407,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,3.60175,123.62765,-0.0,4.00703,28.99007,0.0,-0.0,3.64269,47.28267,0.0,-0.0,3.94114,43.70206,0.0,-0.0,4.06835,42.33531,-0.0,-0.0,0.0,0.0,-0.0,4.49145,28.76398,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.78094,27.98235,0.0,-0.0,0.0,0.0,-0.0,4.74363,27.23481,0.0,0.0,0.0,0.0,0.0,4.37668,40.30223,0.0,-0.0,0.0,3.85362,116.11727,-0.0,-0.0,-0.0,-0.0,0.0,4.69629,48.1847,0.71832841,2.53328,23.71824,-0.0,2.86889,20.94362,-0.0,4.11664,14.59563,-0.0,4.23058,14.20254,0.0,3.53012,45.90375,-0.0,2.43427,58.35612,0.0010319,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1748.0,2.8039474653140743,513.906943731,3.4915734385506467,6.265866815947291,-11.669323058437875,1.265700522922826,2.6238220906814576,44.298305955955286,4.731199542381075,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.66079033,0.45471033,2.61742,103.80223,0.0,0.00642048,0.00090555,0.01353,4.23524,44.46147,0.22257065,0.24337001,0.02657318,0.20042825,3.30796,68.79032,0.01336585,0.00857068,0.0026407,0.00152488,0.00054194,0.00015774,3.24536,69.31931,0.0,-0.0,3.50443,66.29302,-0.0,2.75616,42.147,-0.0,2.73591,42.459,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,3.5986,123.73609,-0.0,4.00253,29.02261,0.0,-0.0,3.63842,47.33812,0.0,-0.0,3.93695,43.74856,0.0,-0.0,4.06483,42.37202,-0.0,-0.0,0.0,0.0,-0.0,4.48734,28.7903,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.7765,28.00837,0.0,-0.0,0.0,0.0,-0.0,4.73739,27.2707,0.0,0.0,0.0,0.0,0.0,4.37175,40.34763,0.0,-0.0,0.0,3.84957,116.23936,-0.0,-0.0,-0.0,-0.0,0.0,4.69042,48.245,0.71802864,2.5334,23.71712,-0.0,2.86814,20.9491,-0.0,4.1129,14.6089,-0.0,4.22697,14.21467,0.0,3.52744,45.93854,-0.0,2.43088,58.4375,0.00096442,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1773.0,2.80101176674175,513.906943731,3.480347309334888,6.241116592561236,-11.637993308202285,1.218464827241471,2.6416194695301254,57.71275880210709,2.584931244717436,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.659741,0.45541,2.61564,103.86826,0.0,0.00645826,0.00092424,0.01353,4.23186,44.49988,0.21841013,0.2477174,0.02903074,0.224939,3.29757,68.98087,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.26485,67.21504,0.0,-0.0,3.49984,66.38001,-0.0,2.75309,42.19407,-0.0,2.733,42.50421,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.59542,123.84523,-0.0,3.99803,29.05534,0.0,-0.0,3.63411,47.39429,0.0,-0.0,3.93273,43.79553,0.0,-0.0,4.06128,42.40904,0.0,-0.0,-0.0,0.0,-0.0,4.4832,28.81687,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.77204,28.03452,0.0,-0.0,-0.0,0.0,-0.0,4.73108,27.30704,0.0,-0.0,-0.0,0.0,-0.0,4.36681,40.39332,0.0,-0.0,-0.0,3.8455,116.36228,0.0,0.0,0.0,0.0,0.0,4.68451,48.3059,0.7182542,2.53352,23.716,-0.0,2.86739,20.95458,-0.0,4.10913,14.6223,-0.0,4.22333,14.22691,-0.0,3.52476,45.97348,-0.0,2.42747,58.51955,0.00090424,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,1798.0,2.7991946418027105,513.906943731,3.4729732066339665,6.22594221969546,-11.607495192836152,1.2214175582077378,2.658700818095852,57.130537723882966,2.6069488900242344,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.65735531,0.45541,2.61383,103.9349,0.0,0.00657574,0.00095109,0.01353,4.22817,44.53264,0.21608318,0.24760496,0.03129895,0.22732469,3.29234,69.07992,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.26187,67.27649,0.0,-0.0,3.49522,66.46772,-0.0,2.75,42.24146,-0.0,2.73008,42.54969,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.59224,123.95509,-0.0,3.9935,29.08826,0.0,-0.0,3.62975,47.4512,0.0,-0.0,3.92847,43.84299,0.0,-0.0,4.05771,42.44639,0.0,-0.0,-0.0,0.0,-0.0,4.47903,28.8437,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.76757,28.06081,0.0,-0.0,-0.0,0.0,-0.0,4.72471,27.34386,0.0,-0.0,-0.0,0.0,-0.0,4.36184,40.4393,0.0,-0.0,-0.0,3.84142,116.48604,0.0,0.0,0.0,0.0,0.0,4.67855,48.36743,0.72086477,2.53364,23.71488,-0.0,2.86664,20.96007,-0.0,4.10534,14.63582,-0.0,4.21967,14.23925,-0.0,3.52207,46.00859,-0.0,2.42404,58.60229,0.00093109,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,1823.0,2.79736245825588,513.906943731,3.4656011892599325,6.210475943996326,-11.576921642946497,1.2245033800123073,2.6755879650299494,56.541964093330456,2.6313783813215537,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.65485284,0.45541,2.612,104.002,0.0,0.00669105,0.00097757,0.01353,4.22443,44.56622,0.21363836,0.24749434,0.03368611,0.22982716,3.28699,69.18145,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.25887,67.33827,0.0,-0.0,3.49058,66.55616,-0.0,2.7469,42.28916,-0.0,2.72715,42.59544,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.58904,124.06567,-0.0,3.98896,29.12137,0.0,-0.0,3.62534,47.50886,0.0,-0.0,3.92418,43.89094,0.0,-0.0,4.05411,42.48406,0.0,-0.0,-0.0,0.0,-0.0,4.47483,28.87079,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.76308,28.08723,0.0,-0.0,-0.0,0.0,-0.0,4.71828,27.38115,0.0,-0.0,-0.0,0.0,-0.0,4.35686,40.48556,0.0,-0.0,-0.0,3.83731,116.61063,0.0,0.0,0.0,0.0,0.0,4.67255,48.4296,0.72358848,2.53376,23.71375,-0.0,2.86589,20.96556,-0.0,4.10152,14.64946,-0.0,4.21599,14.2517,-0.0,3.51937,46.04386,-0.0,2.42059,58.68573,0.00095757,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,1848.0,2.7955134749803654,513.906943731,3.458231502734854,6.194694663456659,-11.546269128711304,1.2277375753948407,2.6922881239387872,55.94664505896267,2.658524043049741,56.296907249114476,5.523800632446606,7.067290637546003,0.0006214665980312467,9.65360652102187,18.311418742915006,2.7461986253852366,0.40015612497277725,4.81513,0.70432,0.50557,0.88468,1.84587,0.45541,0.02706,14.76195,0.65222985,0.45541,2.61015,104.06957,0.0,0.0068041,0.00100362,0.01353,4.22063,44.60063,0.2110719,0.24738571,0.03619605,0.23245015,3.28151,69.28562,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.25587,67.4004,0.0,-0.0,3.48591,66.64534,-0.0,2.74378,42.33719,-0.0,2.7242,42.64148,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.58582,124.17699,-0.0,3.9844,29.15467,0.0,-0.0,3.62089,47.56732,0.0,-0.0,3.91985,43.93941,0.0,-0.0,4.05049,42.52206,0.0,-0.0,-0.0,0.0,-0.0,4.47059,28.89816,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.75858,28.1138,0.0,-0.0,-0.0,0.0,-0.0,4.71178,27.41894,0.0,-0.0,-0.0,0.0,-0.0,4.35185,40.53212,0.0,-0.0,-0.0,3.83319,116.73609,0.0,0.0,0.0,0.0,0.0,4.66649,48.49242,0.72642872,2.53388,23.71263,-0.0,2.86514,20.97107,-0.0,4.09766,14.66324,-0.0,4.21228,14.26426,-0.0,3.51667,46.07929,-0.0,2.41713,58.76988,0.00098362,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
