Pressure,Temperature,fO2,SiO2,TiO2,Al2O3,FeO,MgO,CaO,Na2O,K2O,P2O5,MnO,H2O,Cr2O3,NiO,Failed
6238.66,1964.0,-1.66,60.7,0.84,17.94,0.0,5.02,11.29,2.93,0.24,1.05,0.0,0.0,0.0,0.0,1.0
9034.98,1975.0,-4.78,50.74,1.75,14.4,11.41,6.96,11.66,2.79,0.12,0.17,0.0,0.0,0.0,0.0,1.0
8355.28,1978.0,1.58,50.31,1.18,16.51,8.71,8.28,12.02,2.78,0.11,0.1,0.0,0.0,0.0,0.0,1.0
10868.9,1980.0,4.04,45.16,0.53,12.49,9.05,5.67,23.4,3.35,0.35,0.01,0.0,0.0,0.0,0.0,1.0
8675.89,1986.0,-4.54,50.78,0.26,17.75,4.44,10.11,14.41,2.22,0.01,0.03,0.0,0.0,0.0,0.0,1.0
5855.45,1990.0,-2.61,54.66,0.6,14.11,5.32,7.6,7.37,3.71,2.77,0.47,0.0,1.45,1.94,0.0,1.0
1098.36,1945.0,1.02,55.64,0.77,16.15,6.41,5.81,7.81,3.37,1.97,0.23,0.0,1.83,0.0,0.0,1.0
3836.29,1949.0,-3.58,51.78,1.56,15.04,9.26,7.85,11.35,2.76,0.26,0.14,0.0,0.0,0.0,0.0,1.0
1416.73,1950.0,-0.74,57.03,0.2,1.47,0.0,18.94,19.66,1.38,0.04,0.0,0.0,0.0,1.28,0.0,1.0
7097.93,1951.0,1.46,49.61,0.87,16.23,9.35,9.35,12.29,2.17,0.05,0.08,0.0,0.0,0.0,0.0,1.0
7232.15,1958.0,0.4,55.85,0.53,17.26,0.0,8.7,14.28,3.23,0.09,0.06,0.0,0.0,0.0,0.0,1.0
8082.22,1963.0,0.96,55.24,0.74,16.18,6.6,6.43,8.31,3.5,1.28,0.23,0.0,1.49,0.0,0.0,1.0
6811.81,1967.0,-4.78,55.72,0.69,16.17,5.96,5.8,7.59,3.66,1.31,0.22,0.0,1.47,1.42,0.0,1.0
9289.31,1971.0,1.74,56.81,0.86,16.41,8.32,5.12,9.64,2.61,0.18,0.06,0.0,0.0,0.0,0.0,1.0
7540.33,1985.0,-2.57,52.11,2.04,15.11,10.05,5.98,10.58,2.9,0.89,0.35,0.0,0.0,0.0,0.0,1.0
1514.25,1992.0,2.95,51.43,2.16,13.97,11.56,6.99,11.03,2.76,0.1,0.0,0.0,0.0,0.0,0.0,1.0
9481.68,1946.0,-4.21,44.89,0.05,2.61,8.41,41.02,2.47,0.16,0.04,0.01,0.0,0.0,0.33,0.0,1.0
1974.82,1947.0,-1.12,54.4,0.75,17.88,0.0,7.98,13.07,3.62,0.12,0.1,0.0,2.07,0.01,0.0,1.0
40.81,1948.0,-2.72,50.7,1.69,14.31,10.91,7.57,11.9,2.67,0.14,0.12,0.0,0.0,0.0,0.0,1.0
9186.47,1951.0,-4.59,49.0,1.11,18.54,10.67,5.28,12.22,2.82,0.26,0.1,0.0,0.0,0.0,0.0,1.0
8846.45,1958.0,3.14,63.65,0.31,13.94,3.71,6.18,4.14,4.56,1.64,0.05,0.0,1.81,0.0,0.0,1.0
2970.84,1960.0,-0.81,58.7,0.66,16.67,4.89,5.28,4.51,4.65,2.42,0.29,0.0,1.48,0.44,0.0,1.0
9071.32,1971.0,0.32,50.84,1.65,14.39,11.13,7.27,11.74,2.68,0.12,0.18,0.0,0.0,0.0,0.0,1.0
7253.85,1973.0,0.96,54.16,1.67,18.73,0.0,8.78,12.1,3.54,0.74,0.24,0.0,0.0,0.05,0.0,1.0
11798.44,1975.0,-4.79,49.66,0.66,12.15,8.24,14.87,8.38,2.29,1.66,0.55,0.0,1.49,0.04,0.0,1.0
11685.08,1978.0,-0.79,34.25,4.83,6.15,22.58,8.91,17.38,1.23,1.41,3.26,0.0,0.0,0.0,0.0,1.0
526.05,1981.0,4.53,56.4,1.3,16.62,0.0,8.88,13.72,2.85,0.08,0.09,0.0,0.0,0.06,0.0,1.0
5797.33,1986.0,0.62,53.87,0.31,15.14,0.0,13.29,14.6,2.52,0.06,0.01,0.0,0.0,0.18,0.0,1.0
2934.19,1991.0,2.33,48.62,0.84,14.58,8.1,12.32,10.15,2.78,0.81,0.3,0.0,1.49,0.0,0.0,1.0
1155.76,1947.0,-3.49,50.03,2.47,11.73,11.1,10.39,12.24,1.97,0.07,0.0,0.0,0.0,0.0,0.0,1.0
87.47,1948.0,-1.77,56.43,0.73,16.0,5.08,5.15,5.81,4.61,2.24,0.32,0.0,1.46,2.17,0.0,1.0
10750.3,1949.0,2.75,49.99,1.5,15.22,10.37,8.25,11.88,2.59,0.07,0.1,0.0,0.0,0.02,0.0,1.0
2692.36,1955.0,-3.71,54.67,0.4,16.75,0.0,10.25,15.23,2.65,0.03,0.0,0.0,0.0,0.0,0.0,1.0
9997.27,1960.0,-4.5,55.52,0.34,13.82,0.0,12.69,16.3,1.31,0.01,0.01,0.0,0.0,0.0,0.0,1.0
1178.51,1969.0,-0.57,52.91,0.79,17.68,7.59,6.38,9.95,2.62,1.62,0.2,0.0,0.0,0.26,0.0,1.0
9991.25,1945.0,-1.77,51.18,1.46,14.14,11.69,7.02,11.62,2.61,0.15,0.14,0.0,0.0,0.0,0.0,1.0
2914.44,1946.0,1.12,55.05,0.4,15.5,7.8,7.95,11.65,1.51,0.12,0.01,0.0,0.0,0.0,0.0,1.0
9078.68,1962.0,-3.9,52.81,0.87,15.74,7.42,8.48,9.05,2.97,1.16,0.28,0.0,1.21,0.0,0.0,1.0
2374.25,1965.0,1.39,51.36,1.63,15.48,9.66,7.61,11.26,2.66,0.15,0.2,0.0,0.0,0.0,0.0,1.0
5853.18,1974.0,0.55,48.48,0.12,3.36,0.0,44.78,2.52,0.31,0.02,0.01,0.0,0.0,0.4,0.0,1.0
2818.59,1982.0,0.78,39.47,0.01,0.68,7.57,36.23,15.78,0.17,0.02,0.07,0.0,0.0,0.0,0.0,1.0
937.61,1993.0,-0.02,45.49,1.41,7.05,11.23,24.53,9.59,0.45,0.12,0.13,0.0,0.0,0.0,0.0,1.0
8286.74,1950.0,1.99,50.82,2.16,15.35,10.47,6.88,10.77,2.88,0.43,0.25,0.0,0.0,0.0,0.0,1.0
971.46,1953.0,0.82,50.79,1.23,17.49,7.77,8.45,10.17,3.73,0.22,0.15,0.0,0.0,0.0,0.0,1.0
1704.5,1954.0,1.96,51.54,1.64,14.54,10.33,7.28,11.75,2.68,0.06,0.18,0.0,0.0,0.0,0.0,1.0
2267.58,1968.0,0.21,56.32,0.72,16.58,6.23,5.03,8.12,3.32,1.91,0.27,0.0,1.49,0.0,0.0,1.0
8915.24,1969.0,1.86,47.16,2.15,14.88,10.92,7.46,10.05,3.7,0.07,1.52,0.0,2.07,0.02,0.0,1.0
2020.8,1976.0,1.31,50.81,2.07,13.8,12.08,7.05,11.2,2.67,0.09,0.22,0.0,0.0,0.0,0.0,1.0
11929.87,1947.0,-0.07,53.92,0.79,15.82,6.76,8.61,8.24,3.42,0.8,0.16,0.0,1.49,0.0,0.0,1.0
9399.52,1948.0,-1.81,54.23,0.29,18.04,0.0,10.2,14.38,2.81,0.02,0.01,0.0,0.0,0.03,0.0,1.0
8138.07,1951.0,2.84,50.39,1.08,16.36,8.46,8.63,12.38,2.44,0.09,0.17,0.0,0.0,0.0,0.0,1.0
960.52,1976.0,-2.68,47.34,0.02,0.44,0.0,51.55,0.27,0.1,0.06,0.01,0.0,0.0,0.21,0.0,1.0
6980.43,1980.0,-2.46,47.34,0.2,2.0,0.0,47.76,1.11,0.31,0.82,0.05,0.0,0.0,0.4,0.0,1.0
5083.91,1982.0,-0.6,59.84,0.63,14.48,5.6,6.5,3.2,5.05,1.88,0.0,0.0,0.71,2.09,0.0,1.0
11217.14,1983.0,3.61,56.41,1.67,16.67,0.0,8.16,13.17,3.33,0.35,0.17,0.0,0.0,0.06,0.0,1.0
9447.32,1992.0,-3.21,50.72,0.84,12.15,8.29,11.52,8.36,2.61,1.31,0.22,0.0,2.32,1.65,0.0,1.0
2154.47,1960.0,1.11,48.73,0.96,16.79,9.09,9.11,12.91,2.27,0.04,0.1,0.0,0.0,0.0,0.0,1.0
1129.53,1967.0,-0.66,52.93,0.56,8.24,0.0,30.27,6.96,0.91,0.06,0.06,0.0,0.0,0.0,0.0,1.0
1484.22,1976.0,-4.8,53.79,0.93,18.42,0.0,10.52,13.76,2.41,0.06,0.07,0.0,0.0,0.05,0.0,1.0
3946.77,1979.0,4.05,38.05,6.41,7.16,17.71,12.26,17.19,0.81,0.25,0.15,0.0,0.0,0.0,0.0,1.0
10694.84,1989.0,-2.8,50.12,13.02,14.75,0.0,7.67,12.0,2.28,0.08,0.08,0.0,0.0,0.0,0.0,1.0
6280.58,1946.0,-0.96,44.85,0.03,1.66,7.54,44.7,1.15,0.06,0.01,0.0,0.0,0.0,0.0,0.0,1.0
3494.29,1954.0,1.1,55.14,0.73,16.15,6.47,6.4,8.17,3.47,1.28,0.24,0.0,1.48,0.46,0.0,1.0
2729.19,1963.0,4.91,47.52,0.11,2.32,0.0,47.01,2.15,0.11,0.15,0.01,0.0,0.0,0.61,0.0,1.0
10984.19,1965.0,0.9,53.52,0.27,19.43,0.0,11.21,12.37,3.11,0.03,0.02,0.0,0.0,0.04,0.0,1.0
704.94,1978.0,0.06,49.69,0.26,21.77,0.0,12.61,11.95,2.55,0.05,0.01,0.0,1.1,0.0,0.0,1.0
10383.23,1985.0,-0.2,56.99,0.83,16.97,6.39,5.11,7.55,3.74,1.37,0.27,0.0,0.77,0.0,0.0,1.0
9242.33,1945.0,2.33,56.36,1.71,16.66,0.0,8.14,13.02,3.5,0.37,0.17,0.0,0.0,0.07,0.0,1.0
4540.79,1946.0,-1.9,50.69,1.45,17.88,9.2,5.4,12.21,2.88,0.18,0.12,0.0,0.0,0.0,0.0,1.0
4694.22,1948.0,-1.07,50.39,2.27,15.32,11.16,7.13,10.08,3.34,0.12,0.19,0.0,0.0,0.0,0.0,1.0
6466.81,1951.0,-3.77,55.64,0.77,16.15,6.41,5.81,7.81,3.37,1.97,0.23,0.0,1.83,0.0,0.0,1.0
4689.96,1958.0,1.03,48.25,0.02,1.6,0.0,48.64,0.98,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0
5426.8,1959.0,-4.4,54.95,0.79,16.63,6.97,5.98,8.39,3.39,1.22,0.18,0.0,1.49,0.0,0.0,1.0
4478.7,1964.0,2.26,51.49,1.26,15.05,10.02,7.79,11.98,2.12,0.17,0.12,0.0,0.0,0.0,0.0,1.0
10491.56,1977.0,1.03,49.36,0.27,16.62,4.78,12.12,14.09,1.57,0.01,0.0,0.0,0.94,0.22,0.0,1.0
11486.17,1979.0,2.43,51.23,1.79,13.96,11.08,7.01,11.97,2.83,0.13,0.0,0.0,0.0,0.0,0.0,1.0
1701.18,1986.0,-3.83,50.84,1.65,15.21,6.21,7.35,10.03,3.9,1.61,0.82,0.0,1.47,0.91,0.0,1.0
4564.91,1991.0,4.5,46.98,0.82,17.8,10.2,9.65,12.26,2.16,0.03,0.1,0.0,0.0,0.0,0.0,1.0
10951.94,1947.0,-2.9,54.89,1.59,17.65,0.0,9.47,12.47,3.32,0.36,0.18,0.0,0.0,0.06,0.0,1.0
6069.36,1981.0,-4.14,52.82,0.74,17.38,7.06,6.32,9.29,2.92,1.74,0.24,0.0,1.49,0.0,0.0,1.0
3260.39,1986.0,-4.16,54.62,1.13,13.98,5.73,5.04,8.0,2.96,3.68,0.52,0.0,3.87,0.47,0.0,1.0
1348.73,1948.0,-5.0,49.42,1.24,16.12,9.83,8.4,12.25,2.52,0.11,0.11,0.0,0.0,0.0,0.0,1.0
7053.93,1952.0,-1.36,51.45,1.2,14.04,12.04,7.33,11.54,2.25,0.06,0.09,0.0,0.0,0.0,0.0,1.0
9608.5,1955.0,3.59,64.29,0.19,16.77,3.94,5.71,1.58,4.57,1.45,0.03,0.0,1.49,0.0,0.0,1.0
8813.16,1976.0,-0.18,55.87,1.28,19.39,0.0,12.44,6.3,3.78,0.73,0.21,0.0,0.0,0.0,0.0,1.0
883.05,1983.0,4.18,43.51,0.15,3.05,8.49,41.21,2.93,0.27,0.02,0.0,0.0,0.0,0.37,0.0,1.0
922.81,1985.0,-0.44,56.55,0.9,15.9,5.71,5.91,7.33,3.68,2.07,0.46,0.0,1.48,0.0,0.0,1.0
1779.71,1987.0,-2.66,40.32,0.12,2.9,5.94,34.56,15.79,0.33,0.01,0.02,0.0,0.0,0.0,0.0,1.0
5410.85,1993.0,0.63,46.37,1.87,8.79,11.71,19.77,9.12,1.43,0.69,0.25,0.0,0.0,0.0,0.0,1.0
2161.01,1945.0,-0.79,50.6,1.75,15.52,10.41,7.39,10.91,3.07,0.12,0.22,0.0,0.0,0.0,0.0,1.0
3387.14,1947.0,-2.01,50.68,2.09,14.13,11.33,7.29,11.47,2.66,0.13,0.22,0.0,0.0,0.0,0.0,1.0
5045.86,1949.0,-3.03,46.53,1.82,11.39,12.45,19.41,7.12,1.06,0.09,0.12,0.0,0.0,0.0,0.0,1.0
3936.72,1951.0,-3.4,48.26,1.73,16.09,9.19,8.56,11.74,1.72,0.02,0.17,0.0,2.53,0.0,0.0,1.0
9119.22,1959.0,1.76,51.18,1.52,16.88,8.62,7.01,10.33,3.74,0.47,0.22,0.0,0.0,0.03,0.0,1.0
1983.22,1968.0,2.91,50.14,1.98,15.0,10.71,7.47,11.35,2.95,0.22,0.18,0.0,0.0,0.0,0.0,1.0
3668.3,1987.0,-0.53,50.57,1.48,16.69,8.85,7.91,11.12,3.14,0.1,0.14,0.0,0.0,0.0,0.0,1.0
2079.73,1989.0,-2.95,45.67,0.0,0.56,7.3,45.62,0.52,0.0,0.01,0.0,0.0,0.0,0.32,0.0,1.0
1380.48,1945.0,4.75,55.65,1.26,17.26,0.0,9.29,13.55,2.76,0.1,0.08,0.0,0.0,0.05,0.0,1.0
7605.13,1949.0,-0.65,50.69,1.86,14.42,9.66,7.64,12.78,2.66,0.07,0.21,0.0,0.0,0.0,0.0,1.0
6418.27,1950.0,3.87,49.02,0.06,2.58,0.0,44.83,3.32,0.17,0.02,0.01,0.0,0.0,0.0,0.0,1.0
709.12,1963.0,-2.77,57.69,0.74,16.36,5.2,5.26,5.94,4.71,2.29,0.33,0.0,1.49,0.0,0.0,1.0
6188.3,1967.0,-2.08,55.15,0.69,18.46,0.0,7.87,13.31,3.59,0.15,0.01,0.0,0.76,0.01,0.0,1.0
1826.71,1968.0,-3.76,54.01,0.73,18.87,0.0,9.07,14.47,2.7,0.09,0.07,0.0,0.0,0.0,0.0,1.0
9487.97,1975.0,2.21,53.9,0.84,16.84,7.91,6.29,5.67,4.06,2.07,0.23,0.0,1.48,0.71,0.0,1.0
10624.0,1985.0,4.93,51.45,1.78,15.22,10.14,7.2,10.78,2.98,0.26,0.19,0.0,0.0,0.0,0.0,1.0
3343.13,1945.0,0.13,60.46,0.63,14.63,5.66,6.57,3.23,5.11,1.9,0.0,0.0,1.8,0.0,0.0,1.0
6077.81,1949.0,-2.44,51.46,1.8,15.01,10.19,7.21,10.82,3.05,0.27,0.19,0.0,0.0,0.0,0.0,1.0
5331.32,1950.0,2.9,52.8,0.71,15.77,8.24,9.28,9.99,3.03,0.14,0.04,0.0,0.0,0.0,0.0,1.0
11122.66,1970.0,-4.49,55.28,0.47,16.62,0.0,9.48,14.7,3.41,0.04,0.01,0.0,0.0,0.0,0.0,1.0
3817.72,1975.0,3.05,53.51,0.98,17.47,7.44,6.48,9.14,3.34,1.26,0.38,0.0,0.0,0.0,0.0,1.0
8232.2,1982.0,2.05,3.33,9.2,7.34,73.92,6.04,0.06,0.06,0.03,0.01,0.0,0.0,0.0,0.0,1.0
3897.95,1949.0,0.3,48.63,1.03,16.86,10.63,8.52,11.61,2.55,0.04,0.08,0.0,0.0,0.05,0.0,1.0
2206.78,1952.0,-4.62,48.67,0.02,1.68,0.0,47.43,1.75,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1.0
1808.94,1958.0,-4.81,42.66,0.05,1.01,12.94,42.01,1.06,0.23,0.01,0.04,0.0,0.0,0.0,0.0,1.0
10676.47,1959.0,-2.35,48.22,0.02,1.04,0.0,49.85,0.35,0.0,0.05,0.04,0.0,0.0,0.42,0.0,1.0
10426.5,1972.0,1.34,47.87,0.17,23.19,0.0,10.22,17.95,0.55,0.03,0.01,0.0,0.0,0.0,0.0,1.0
7807.1,1992.0,0.15,48.6,0.05,1.08,0.0,47.41,1.48,0.2,0.42,0.32,0.0,0.0,0.44,0.0,1.0
10479.95,1945.0,1.57,50.68,1.12,15.07,9.29,8.28,12.72,2.6,0.04,0.07,0.0,0.09,0.04,0.0,1.0
8694.39,1953.0,2.62,64.18,0.63,17.1,0.0,5.21,9.26,3.07,0.44,0.11,0.0,0.0,0.0,0.0,1.0
3846.3,1982.0,-3.34,53.09,1.0,19.19,0.0,10.78,13.39,2.38,0.05,0.07,0.0,0.0,0.04,0.0,1.0
6194.62,1990.0,2.31,51.82,2.04,14.7,11.83,5.23,10.29,3.03,0.77,0.29,0.0,0.0,0.0,0.0,1.0
9382.17,1947.0,-1.62,49.36,1.94,14.2,12.89,6.72,11.38,2.96,0.3,0.18,0.0,0.0,0.06,0.0,1.0
8376.69,1954.0,-1.33,50.0,1.04,16.63,8.53,8.9,12.31,2.48,0.02,0.08,0.0,0.0,0.0,0.0,1.0
6399.32,1967.0,1.09,51.15,1.44,15.35,9.58,7.66,11.93,2.7,0.07,0.13,0.0,0.0,0.0,0.0,1.0
5998.77,1972.0,0.25,56.31,1.28,16.58,0.0,8.95,13.71,2.91,0.09,0.09,0.0,0.0,0.06,0.0,1.0
6777.09,1980.0,-3.33,45.34,0.01,0.07,0.0,54.01,0.11,0.12,0.03,0.01,0.0,0.0,0.3,0.0,1.0
2118.01,1982.0,3.58,52.61,0.36,19.71,0.0,7.66,15.18,3.14,0.06,0.04,0.0,1.19,0.04,0.0,1.0
2154.51,1983.0,0.23,50.53,1.69,14.37,10.76,7.71,11.94,2.74,0.14,0.12,0.0,0.0,0.0,0.0,1.0
4327.09,1986.0,1.94,49.11,0.15,1.47,0.0,46.61,1.53,0.11,0.24,0.31,0.0,0.0,0.48,0.0,1.0
521.78,1991.0,-1.09,54.95,0.79,16.63,6.97,5.98,8.39,3.39,1.22,0.18,0.0,1.49,0.0,0.0,1.0
10434.66,1947.0,-3.05,51.31,1.67,15.35,6.27,7.42,10.12,3.93,1.63,0.83,0.0,1.48,0.0,0.0,1.0
11667.27,1949.0,0.39,55.83,0.74,16.03,6.72,7.16,8.34,3.24,1.64,0.29,0.0,0.0,0.0,0.0,1.0
2302.49,1953.0,-2.58,49.48,0.02,2.15,0.0,45.82,1.83,0.2,0.01,0.0,0.0,0.0,0.49,0.0,1.0
6430.37,1957.0,1.99,50.33,1.29,15.98,9.0,8.21,12.46,2.53,0.09,0.1,0.0,0.0,0.0,0.0,1.0
5251.52,1952.0,-0.41,52.73,0.74,17.35,7.05,6.31,9.27,2.92,1.74,0.24,0.0,1.49,0.15,0.0,1.0
9220.68,1958.0,1.98,45.24,0.01,1.3,7.26,43.88,1.14,0.18,0.47,0.03,0.0,0.0,0.49,0.0,1.0
7902.83,1959.0,-2.87,47.66,0.01,1.32,0.0,50.03,0.51,0.0,0.05,0.0,0.0,0.0,0.43,0.0,1.0
3896.81,1968.0,4.3,55.12,1.59,18.22,0.0,8.8,12.41,3.25,0.4,0.17,0.0,0.0,0.05,0.0,1.0
1140.18,1973.0,-1.89,63.56,0.29,13.37,3.85,6.43,4.37,4.4,1.45,0.04,0.0,2.25,0.0,0.0,1.0
9515.81,1977.0,-2.12,55.17,1.17,17.5,0.0,9.27,13.71,2.96,0.07,0.08,0.0,0.0,0.07,0.0,1.0
891.46,1982.0,4.37,56.92,0.19,1.64,0.0,18.97,19.7,1.37,0.07,0.0,0.0,0.0,1.14,0.0,1.0
3972.65,1983.0,-2.93,50.69,0.36,16.54,5.72,9.57,13.5,2.36,0.01,0.0,0.0,1.22,0.04,0.0,1.0
10551.07,1988.0,-1.67,54.23,0.76,17.64,6.81,5.32,9.3,2.65,1.62,0.2,0.0,1.49,0.0,0.0,1.0
7962.36,1989.0,-3.13,40.7,0.02,1.4,8.86,39.57,8.77,0.16,0.01,0.04,0.0,0.0,0.46,0.0,1.0
7961.94,1945.0,4.67,51.31,2.02,13.36,13.03,6.39,10.61,2.82,0.05,0.42,0.0,0.0,0.0,0.0,1.0
2792.86,1946.0,-4.15,54.5,1.59,19.0,0.0,8.52,12.03,3.43,0.61,0.25,0.0,0.0,0.05,0.0,1.0
8348.44,1954.0,-3.09,50.85,1.65,15.21,6.22,7.35,10.03,3.9,1.61,0.82,0.0,1.47,0.9,0.0,1.0
9954.25,1959.0,-0.02,48.95,1.32,17.08,8.96,9.16,11.59,2.76,0.08,0.11,0.0,0.0,0.0,0.0,1.0
11045.4,1963.0,-1.06,54.7,1.01,16.97,0.0,10.66,13.89,2.62,0.05,0.1,0.0,0.0,0.0,0.0,1.0
11152.89,1973.0,1.35,50.97,1.35,14.5,10.54,7.57,12.59,2.29,0.06,0.13,0.0,0.0,0.0,0.0,1.0
1428.29,1986.0,1.31,56.56,1.42,17.94,0.0,7.98,12.07,3.47,0.38,0.18,0.0,0.0,0.0,0.0,1.0
2969.86,1945.0,2.42,54.75,0.79,16.57,6.94,5.96,8.36,3.38,1.22,0.18,0.0,1.49,0.37,0.0,1.0
1418.87,1946.0,-0.26,50.75,1.66,15.98,9.24,7.54,11.2,3.36,0.13,0.15,0.0,0.0,0.0,0.0,1.0
10660.81,1947.0,4.57,52.85,0.09,1.36,0.0,44.39,0.44,0.21,0.27,0.02,0.0,0.0,0.37,0.0,1.0
1935.36,1950.0,-4.28,54.32,0.31,17.79,0.0,10.14,14.58,2.8,0.02,0.0,0.0,0.0,0.03,0.0,1.0
11609.27,1953.0,-2.33,51.54,0.94,15.82,7.26,7.85,9.6,3.18,1.46,0.47,0.0,0.7,1.18,0.0,1.0
7589.42,1971.0,2.22,54.67,0.06,2.53,0.0,23.48,18.25,0.11,0.0,0.0,0.0,0.0,0.89,0.0,1.0
3812.88,1977.0,1.27,47.97,2.04,16.62,10.17,7.67,11.48,3.19,0.55,0.3,0.0,0.0,0.0,0.0,1.0
5122.01,1988.0,-3.58,55.18,0.71,18.05,0.0,9.13,13.93,2.9,0.08,0.03,0.0,0.0,0.0,0.0,1.0
6823.38,1989.0,1.95,54.22,0.9,17.97,7.9,5.05,6.44,4.57,1.13,0.29,0.0,1.52,0.0,0.0,1.0
10652.78,1948.0,-1.83,54.46,1.18,17.62,0.0,10.05,13.77,2.64,0.08,0.11,0.0,0.0,0.07,0.0,1.0
7213.96,1951.0,-0.43,52.37,0.78,17.14,7.47,6.43,10.03,2.56,1.52,0.2,0.0,1.49,0.0,0.0,1.0
1616.54,1953.0,0.18,53.57,1.13,20.55,0.0,8.35,13.81,2.39,0.19,0.0,0.0,0.0,0.0,0.0,1.0
8535.69,1955.0,2.2,55.73,0.47,18.02,0.0,9.88,13.36,2.44,0.08,0.02,0.0,0.0,0.0,0.0,1.0
3435.85,1961.0,-1.62,61.28,0.6,15.53,4.82,5.18,5.38,3.39,2.13,0.14,0.0,1.53,0.0,0.0,1.0
4030.13,1967.0,-0.24,48.96,0.13,4.15,0.0,42.88,3.44,0.38,0.03,0.02,0.0,0.0,0.0,0.0,1.0
2514.17,1969.0,4.3,49.57,0.14,16.67,0.0,21.42,11.26,0.77,0.15,0.02,0.0,0.0,0.0,0.0,1.0
8476.28,1982.0,1.86,46.45,2.01,14.96,13.13,11.64,6.96,1.71,2.27,0.88,0.0,0.0,0.0,0.0,1.0
4654.43,1988.0,-4.86,57.54,0.7,15.22,5.51,5.06,7.61,4.26,2.1,0.51,0.0,1.48,0.0,0.0,1.0
2285.62,1994.0,-3.63,55.73,0.06,2.25,0.0,19.83,21.16,0.03,0.0,0.0,0.0,0.0,0.93,0.0,1.0
1820.53,1949.0,1.24,45.14,0.61,8.4,9.62,30.87,4.35,0.71,0.2,0.1,0.0,0.0,0.0,0.0,1.0
1138.14,1961.0,0.17,50.85,1.28,15.82,7.96,8.19,12.77,2.86,0.06,0.2,0.0,0.0,0.0,0.0,1.0
3014.28,1968.0,-2.77,53.91,1.17,15.06,6.22,6.09,8.88,4.14,1.48,0.81,0.0,1.32,0.93,0.0,1.0
5581.08,1973.0,-1.06,49.65,0.94,17.46,8.06,9.0,12.36,2.46,0.02,0.05,0.0,0.0,0.0,0.0,1.0
10449.31,1987.0,-0.24,49.32,3.57,17.65,0.0,7.82,11.27,3.97,3.97,2.43,0.0,0.0,0.0,0.0,1.0
1149.83,1992.0,-1.82,55.9,0.61,14.43,5.44,7.77,7.54,3.8,2.83,0.48,0.0,0.0,1.2,0.0,1.0
11874.18,1945.0,-2.01,54.76,0.36,18.83,0.0,9.42,13.64,2.81,0.04,0.02,0.0,0.0,0.13,0.0,1.0
9081.07,1947.0,-2.9,61.0,0.29,13.28,4.07,9.41,4.57,3.74,1.25,0.04,0.0,2.36,0.0,0.0,1.0
10402.72,1948.0,-0.83,50.87,1.32,14.32,11.86,7.13,12.24,1.99,0.11,0.15,0.0,0.0,0.0,0.0,1.0
5518.34,1949.0,3.1,50.45,2.07,13.94,12.18,6.78,11.3,2.89,0.12,0.26,0.0,0.0,0.0,0.0,1.0
2098.73,1952.0,3.36,49.34,0.76,16.04,9.42,8.91,12.99,2.41,0.02,0.05,0.0,0.0,0.06,0.0,1.0
11484.62,1957.0,2.99,51.09,1.37,14.46,10.27,7.57,12.17,2.89,0.09,0.09,0.0,0.0,0.0,0.0,1.0
9002.02,1958.0,-1.58,50.82,1.3,15.61,9.41,7.41,12.45,2.62,0.22,0.17,0.0,0.0,0.0,0.0,1.0
3847.26,1968.0,3.43,57.85,1.36,17.94,0.0,6.25,10.04,2.84,0.99,0.34,0.0,2.4,0.0,0.0,1.0
1535.71,1972.0,-1.67,58.37,1.43,17.51,0.0,7.18,11.01,3.86,0.46,0.18,0.0,0.0,0.0,0.0,1.0
4716.94,1979.0,3.38,51.67,1.96,15.76,9.65,6.95,10.07,3.51,0.24,0.19,0.0,0.0,0.0,0.0,1.0
8337.02,1984.0,0.41,56.08,0.94,15.89,6.3,5.37,7.68,2.94,2.82,0.47,0.0,1.51,0.0,0.0,1.0
11947.54,1986.0,4.98,46.25,0.04,0.39,0.0,52.43,0.48,0.0,0.11,0.0,0.0,0.0,0.3,0.0,1.0
7543.2,1988.0,3.16,54.43,1.79,18.45,0.0,8.4,12.2,3.57,0.82,0.3,0.0,0.0,0.05,0.0,1.0
6715.38,1993.0,1.48,48.74,0.9,17.83,9.43,8.82,11.66,2.51,0.04,0.06,0.0,0.0,0.0,0.0,1.0
897.94,1946.0,2.79,57.1,0.81,16.75,8.57,5.14,4.85,5.39,1.13,0.26,0.0,0.0,0.0,0.0,1.0
7121.95,1951.0,1.83,50.97,0.11,18.96,0.0,15.55,12.45,1.76,0.21,0.0,0.0,0.0,0.0,0.0,1.0
1084.27,1961.0,-1.5,49.02,0.01,1.34,0.0,47.73,1.42,0.01,0.0,0.0,0.0,0.0,0.46,0.0,1.0
3449.43,1964.0,2.18,50.39,1.49,15.29,10.24,7.9,11.74,2.79,0.08,0.08,0.0,0.0,0.0,0.0,1.0
4253.33,1974.0,-0.29,51.36,1.9,13.82,11.71,6.91,10.61,3.0,0.16,0.22,0.0,0.31,0.0,0.0,1.0
2916.58,1986.0,0.87,49.44,0.12,3.58,0.0,43.07,3.47,0.29,0.01,0.02,0.0,0.0,0.0,0.0,1.0
3234.06,1945.0,3.52,50.86,1.66,14.92,10.63,7.64,11.84,2.17,0.13,0.14,0.0,0.0,0.0,0.0,1.0
